"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"21","1006.3","...","1007.8","2015-06-21 21:29","1004.3","2015-06-21 16:36","29.3","32.9","2015-06-21 09:00","24.7","2015-06-21 18:57","...","78","60","2015-06-21 09:00","2.1","261","12.0","100","2015-06-21 18:08","16.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1005.7","...","1007.6","2015-06-22 22:51","1003.9","2015-06-22 13:57","29.9","33.3","2015-06-22 13:26","27.3","2015-06-22 01:02","...","77","59","2015-06-22 12:36","2.4","236","11.5","245","2015-06-22 14:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1006.7","...","1009.0","2015-06-23 22:28","1005.2","2015-06-23 17:21","30.0","32.4","2015-06-23 11:34","27.4","2015-06-23 03:00","...","75","61","2015-06-23 11:33","4.0","193","13.0","177","2015-06-23 19:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1007.1","...","1008.5","2015-06-24 22:17","1005.7","2015-06-24 16:19","30.6","33.9","2015-06-24 12:30","28.0","2015-06-24 04:20","...","72","54","2015-06-24 12:25","4.0","174","11.6","227","2015-06-24 15:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1006.7","...","1007.9","2015-06-25 00:02","1005.8","2015-06-25 15:00","30.5","33.4","2015-06-25 12:48","28.2","2015-06-25 05:49","...","76","61","2015-06-25 12:34","3.7","168","10.2","236","2015-06-25 15:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1006.8","...","1008.7","2015-06-26 22:45","1005.6","2015-06-26 16:55","30.7","33.4","2015-06-26 10:38","28.2","2015-06-26 05:10","...","77","62","2015-06-26 10:37","3.8","188","9.5","237","2015-06-26 11:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1008.6","...","1010.0","2015-06-27 22:22","1007.2","2015-06-27 02:31","30.8","33.6","2015-06-27 12:11","28.8","2015-06-27 04:48","...","76","58","2015-06-27 10:57","3.5","237","8.7","210","2015-06-27 10:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1009.2","...","1010.8","2015-06-28 10:02","1007.8","2015-06-28 16:09","30.6","32.8","2015-06-28 11:46","28.7","2015-06-28 05:22","...","76","64","2015-06-28 10:45","3.0","180","10.2","274","2015-06-28 14:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1007.4","...","1009.4","2015-06-29 08:39","1005.7","2015-06-29 17:25","30.0","31.9","2015-06-29 15:46","25.9","2015-06-29 08:45","...","79","67","2015-06-29 11:56","2.8","192","12.5","247","2015-06-29 08:36","27.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","1005.4","...","1007.0","2015-06-30 11:17","1003.5","2015-06-30 16:57","30.2","32.1","2015-06-30 14:08","28.0","2015-06-30 04:09","...","76","64","2015-06-30 16:37","3.5","168","8.5","271","2015-06-30 13:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
