"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"17","1008.7","...","1010.9","2016-06-17 22:07","1006.5","2016-06-17 04:10","29.6","31.9","2016-06-17 14:25","27.4","2016-06-17 03:30","...","83","70","2016-06-17 13:38","2.8","171","9.5","224","2016-06-17 14:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1010.9","...","1012.6","2016-06-18 10:24","1009.2","2016-06-18 03:29","29.7","31.8","2016-06-18 11:00","27.5","2016-06-18 05:30","...","81","66","2016-06-18 11:16","2.2","254","7.7","266","2016-06-18 13:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1010.0","...","1011.1","2016-06-20 00:00","1007.4","2016-06-19 15:29","28.7","31.6","2016-06-19 10:32","23.9","2016-06-19 17:00","...","82","68","2016-06-19 10:31","2.4","45","10.0","76","2016-06-19 16:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1008.6","...","1010.0","2016-06-20 00:03","1006.9","2016-06-20 16:22","29.2","32.9","2016-06-20 12:15","26.9","2016-06-20 05:25","...","79","64","2016-06-20 11:40","1.9","340","9.6","156","2016-06-20 17:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1008.9","...","1010.1","2016-06-21 10:13","1007.8","2016-06-21 15:41","29.8","32.4","2016-06-21 09:56","26.7","2016-06-21 01:50","...","78","64","2016-06-21 09:56","2.3","60","8.8","245","2016-06-21 12:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1008.6","...","1009.9","2016-06-22 09:23","1006.9","2016-06-22 17:41","30.2","32.3","2016-06-22 11:23","28.4","2016-06-22 01:10","...","80","64","2016-06-22 11:50","2.7","246","8.4","269","2016-06-22 14:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1007.8","...","1009.1","2016-06-23 08:48","1006.4","2016-06-23 14:59","30.0","32.0","2016-06-23 11:01","28.4","2016-06-23 05:02","...","82","70","2016-06-23 11:10","2.6","246","8.7","268","2016-06-23 13:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1007.5","...","1008.8","2016-06-24 22:21","1005.7","2016-06-24 15:38","30.2","32.8","2016-06-24 10:42","26.9","2016-06-24 05:00","...","78","64","2016-06-24 10:42","2.9","155","10.0","191","2016-06-24 10:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1008.4","...","1010.2","2016-06-25 22:55","1006.9","2016-06-25 04:41","30.2","32.5","2016-06-25 10:18","28.1","2016-06-25 05:12","...","80","66","2016-06-25 09:34","2.6","157","9.0","259","2016-06-25 12:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1008.9","...","1010.2","2016-06-26 21:35","1007.1","2016-06-26 15:02","30.5","32.8","2016-06-26 17:20","28.0","2016-06-26 05:50","...","79","64","2016-06-26 12:28","1.7","71","7.4","248","2016-06-26 13:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1007.8","...","1010.1","2016-06-27 22:28","1005.8","2016-06-27 16:05","30.4","33.1","2016-06-27 10:06","27.5","2016-06-27 05:10","...","76","63","2016-06-27 10:06","1.5","56","6.6","306","2016-06-27 13:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1009.1","...","1011.5","2016-06-28 21:57","1007.4","2016-06-28 03:36","31.2","34.2","2016-06-28 13:11","28.8","2016-06-28 03:32","...","73","54","2016-06-28 12:20","3.4","187","15.8","191","2016-06-28 12:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1011.0","...","1013.6","2016-06-29 22:43","1009.2","2016-06-29 15:33","30.9","33.8","2016-06-29 13:28","27.7","2016-06-29 05:30","...","75","59","2016-06-29 12:51","3.0","198","11.7","235","2016-06-29 13:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1011.0","...","1012.8","2016-06-30 00:01","1008.5","2016-06-30 16:47","29.4","32.4","2016-06-30 11:17","25.6","2016-06-30 19:56","...","80","64","2016-06-30 12:54","2.8","149","9.1","265","2016-06-30 14:07","4.0","...","...","","...","","...","...","...","...","...","...","","..."
