"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"16","1012.3","...","1014.1","2017-04-16 09:05","1010.6","2017-04-16 16:14","26.4","29.5","2017-04-16 10:58","24.3","2017-04-16 05:24","...","82","65","2017-04-16 09:49","1.1","13","6.6","322","2017-04-16 14:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1009.1","...","1011.6","2017-04-17 00:07","1006.2","2017-04-17 17:16","27.2","31.4","2017-04-17 12:38","24.4","2017-04-17 06:02","...","85","61","2017-04-17 12:38","2.3","188","8.1","233","2017-04-17 13:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1007.8","...","1009.3","2017-04-18 22:02","1006.6","2017-04-18 04:57","26.5","28.5","2017-04-18 12:00","24.8","2017-04-18 02:25","...","86","74","2017-04-18 11:53","3.1","241","8.4","245","2017-04-18 15:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1008.9","...","1011.4","2017-04-19 22:02","1006.4","2017-04-19 15:41","27.3","29.5","2017-04-19 12:33","25.1","2017-04-19 04:30","...","86","74","2017-04-19 09:19","2.8","243","10.1","226","2017-04-19 16:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1009.3","...","1011.1","2017-04-20 09:51","1007.4","2017-04-20 15:57","26.4","29.2","2017-04-20 13:34","23.9","2017-04-20 04:37","...","84","67","2017-04-20 13:35","2.0","59","8.0","339","2017-04-20 12:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1008.4","...","1010.3","2017-04-21 09:27","1005.8","2017-04-21 15:57","27.0","30.2","2017-04-21 11:44","23.5","2017-04-22 00:00","...","81","61","2017-04-21 13:22","2.5","211","8.4","276","2017-04-21 15:52","5.5","...","...","","...","","...","...","...","...","...","...","","..."
"22","1010.0","...","1012.7","2017-04-22 21:13","1007.3","2017-04-22 03:36","20.2","23.4","2017-04-23 00:00","17.3","2017-04-22 20:30","...","83","63","2017-04-22 13:52","4.4","23","12.9","34","2017-04-22 10:48","5.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","1012.3","...","1013.9","2017-04-23 23:07","1010.1","2017-04-23 04:09","21.7","24.9","2017-04-23 12:36","18.2","2017-04-23 05:02","...","77","57","2017-04-23 14:16","1.6","253","7.9","26","2017-04-23 03:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1012.9","...","1014.4","2017-04-24 10:05","1011.5","2017-04-24 16:31","23.6","26.5","2017-04-24 15:00","21.2","2017-04-24 06:22","...","81","66","2017-04-24 11:46","1.8","78","7.0","328","2017-04-24 18:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1011.7","...","1013.6","2017-04-25 09:44","1009.7","2017-04-25 15:47","24.7","27.2","2017-04-25 16:08","22.3","2017-04-25 06:00","...","86","76","2017-04-25 16:08","2.0","23","7.4","316","2017-04-25 11:37","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1009.5","...","1011.7","2017-04-26 00:03","1007.2","2017-04-26 16:04","26.3","29.9","2017-04-26 14:13","23.2","2017-04-26 05:00","...","85","61","2017-04-26 09:27","1.6","1","7.2","14","2017-04-26 20:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1010.2","...","1013.2","2017-04-27 22:10","1007.8","2017-04-27 03:56","19.8","24.5","2017-04-27 00:01","16.4","2017-04-27 21:52","...","89","80","2017-04-27 18:52","5.0","16","14.8","39","2017-04-27 20:04","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"28","1011.9","...","1013.5","2017-04-28 08:17","1010.1","2017-04-28 15:48","20.6","24.4","2017-04-28 13:00","17.2","2017-04-28 05:26","...","58","44","2017-04-28 11:23","4.8","21","12.7","20","2017-04-28 06:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1012.3","...","1013.7","2017-04-29 09:42","1010.5","2017-04-29 16:09","22.3","26.3","2017-04-29 13:17","18.3","2017-04-29 01:20","...","57","33","2017-04-29 09:35","2.1","19","9.2","31","2017-04-29 08:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1012.3","...","1013.4","2017-04-30 08:50","1010.9","2017-04-30 16:09","23.4","26.9","2017-04-30 10:12","19.1","2017-04-30 05:40","...","67","46","2017-04-30 13:15","1.1","99","6.3","318","2017-04-30 14:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
