"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"12","1007.6","...","1010.0","2016-04-12 08:15","1004.5","2016-04-12 16:42","23.3","27.3","2016-04-12 12:32","20.4","2016-04-12 01:16","...","87","68","2016-04-12 12:32","1.6","17","6.8","311","2016-04-12 13:22","8.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1004.9","...","1007.4","2016-04-14 00:00","1002.2","2016-04-13 14:50","24.2","28.0","2016-04-13 09:55","21.3","2016-04-13 00:37","...","85","64","2016-04-13 09:51","3.1","169","12.5","222","2016-04-13 14:11","16.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1008.4","...","1011.0","2016-04-14 22:48","1006.3","2016-04-14 03:32","24.0","28.3","2016-04-14 11:58","21.0","2016-04-14 17:40","...","90","72","2016-04-14 11:57","1.9","190","9.8","280","2016-04-14 16:58","61.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1010.6","...","1012.4","2016-04-15 21:43","1008.8","2016-04-15 03:08","22.4","25.7","2016-04-15 11:37","21.1","2016-04-15 23:59","...","96","85","2016-04-15 11:35","1.6","118","9.9","23","2016-04-15 17:16","26.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1009.4","...","1011.6","2016-04-16 22:04","1007.4","2016-04-16 17:32","26.0","31.1","2016-04-16 12:52","20.5","2016-04-16 02:22","...","78","53","2016-04-16 16:06","2.8","185","13.0","174","2016-04-16 12:02","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","1009.8","...","1011.4","2016-04-17 09:27","1007.6","2016-04-17 17:06","26.4","29.3","2016-04-17 11:52","23.4","2016-04-17 05:50","...","82","69","2016-04-17 11:49","1.6","5","7.7","297","2016-04-17 15:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1012.4","...","1015.2","2016-04-18 22:19","1009.5","2016-04-18 02:25","23.0","30.0","2016-04-18 13:12","18.7","2016-04-19 00:00","...","85","54","2016-04-18 13:07","2.1","16","12.5","8","2016-04-18 06:18","22.5","...","...","","...","","...","...","...","...","...","...","","..."
"19","1015.1","...","1017.3","2016-04-19 09:24","1013.3","2016-04-19 16:06","22.0","27.9","2016-04-19 14:27","17.4","2016-04-19 05:00","...","81","64","2016-04-19 14:27","1.9","35","6.7","2","2016-04-19 17:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1012.4","...","1015.8","2016-04-20 00:03","1009.9","2016-04-20 17:27","24.3","28.6","2016-04-20 14:38","21.2","2016-04-20 06:19","...","86","68","2016-04-20 13:46","1.4","8","5.9","11","2016-04-20 00:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1009.8","...","1011.5","2016-04-22 00:00","1008.2","2016-04-21 15:44","26.9","32.2","2016-04-21 13:03","22.4","2016-04-21 02:52","...","84","62","2016-04-21 12:57","3.0","205","10.4","211","2016-04-21 11:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1008.6","...","1009.8","2016-04-22 08:09","1007.3","2016-04-22 15:47","26.6","29.9","2016-04-22 10:50","24.6","2016-04-22 06:01","...","83","59","2016-04-22 11:54","1.9","118","8.6","296","2016-04-22 14:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1007.6","...","1009.2","2016-04-23 06:50","1005.7","2016-04-23 16:04","27.2","30.7","2016-04-23 11:08","23.4","2016-04-23 06:20","...","79","58","2016-04-23 11:10","2.4","127","8.9","250","2016-04-23 12:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1007.9","...","1009.7","2016-04-24 21:43","1005.7","2016-04-24 15:51","25.1","28.0","2016-04-24 16:21","21.6","2016-04-24 04:12","...","86","66","2016-04-24 16:22","1.7","198","14.9","280","2016-04-24 03:44","12.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1009.3","...","1010.7","2016-04-25 22:31","1007.6","2016-04-25 03:48","25.6","30.1","2016-04-25 11:55","23.2","2016-04-25 05:34","...","86","61","2016-04-25 11:29","1.0","5","5.2","301","2016-04-25 13:24","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1008.3","...","1010.4","2016-04-26 00:18","1005.2","2016-04-26 17:00","26.7","29.8","2016-04-26 14:16","23.2","2016-04-26 04:45","...","85","67","2016-04-26 12:26","2.4","236","8.8","244","2016-04-26 16:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1006.2","...","1007.9","2016-04-27 08:16","1004.7","2016-04-27 16:26","26.7","30.2","2016-04-27 11:45","24.8","2016-04-27 23:23","...","83","61","2016-04-27 11:41","2.2","155","7.9","268","2016-04-27 13:57","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"28","1007.6","...","1009.6","2016-04-28 21:37","1006.6","2016-04-28 15:09","25.9","29.4","2016-04-28 13:46","22.4","2016-04-28 23:59","...","79","64","2016-04-28 14:52","1.8","356","6.9","331","2016-04-28 16:30","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"29","1010.5","...","1012.0","2016-04-29 21:21","1008.4","2016-04-29 03:25","23.8","28.8","2016-04-29 12:26","20.3","2016-04-29 05:22","...","63","42","2016-04-29 12:07","2.2","21","10.6","338","2016-04-29 13:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1010.5","...","1011.9","2016-04-30 22:16","1009.0","2016-04-30 16:24","23.5","28.4","2016-04-30 13:15","20.3","2016-04-30 05:20","...","73","49","2016-04-30 12:55","1.5","1","6.7","73","2016-04-30 22:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
