"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1005.6","...","1007.2","2017-06-11 21:49","1003.3","2017-06-11 16:00","30.3","34.1","2017-06-11 13:24","26.8","2017-06-11 04:20","...","75","56","2017-06-11 10:30","2.8","79","12.4","217","2017-06-11 15:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1006.5","...","1009.8","2017-06-12 23:00","1004.1","2017-06-12 16:04","30.6","34.0","2017-06-12 11:19","26.0","2017-06-12 23:44","...","70","54","2017-06-12 11:19","3.6","180","12.6","219","2017-06-12 16:31","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1007.3","...","1009.1","2017-06-13 00:01","1006.0","2017-06-13 14:13","28.9","34.4","2017-06-13 13:30","24.7","2017-06-13 19:32","...","75","49","2017-06-13 13:37","3.7","157","13.5","278","2017-06-13 17:02","28.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1007.7","...","1009.0","2017-06-14 09:42","1006.0","2017-06-14 03:37","26.1","28.2","2017-06-14 01:40","23.8","2017-06-14 17:04","...","90","76","2017-06-14 01:58","2.5","156","13.1","266","2017-06-14 16:48","33.5","...","...","","...","","...","...","...","...","...","...","","..."
"15","1006.8","...","1008.4","2017-06-15 11:10","1005.7","2017-06-15 17:15","25.6","27.3","2017-06-15 22:32","23.1","2017-06-15 11:02","...","89","77","2017-06-15 22:31","2.1","167","8.3","140","2017-06-15 15:55","98.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1005.0","...","1007.0","2017-06-16 00:05","1003.2","2017-06-16 23:59","27.0","30.9","2017-06-16 11:20","24.2","2017-06-16 01:48","...","83","66","2017-06-16 10:59","2.6","145","12.1","129","2017-06-16 03:52","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1003.6","...","1005.8","2017-06-17 22:11","1001.9","2017-06-17 03:19","25.7","27.5","2017-06-17 12:29","24.2","2017-06-17 22:25","...","94","84","2017-06-17 12:34","2.0","176","13.4","289","2017-06-17 04:28","75.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1004.9","...","1007.2","2017-06-18 21:56","1003.2","2017-06-18 03:26","25.2","28.2","2017-06-18 15:12","23.9","2017-06-18 21:04","...","93","79","2017-06-18 15:28","1.9","1","13.7","173","2017-06-18 14:26","91.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1005.3","...","1006.5","2017-06-19 09:16","1004.1","2017-06-19 06:04","27.7","30.5","2017-06-19 12:34","24.3","2017-06-20 00:00","...","82","68","2017-06-19 11:42","2.7","175","9.1","176","2017-06-19 07:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1004.8","...","1006.6","2017-06-20 09:22","1002.9","2017-06-20 03:55","28.3","32.0","2017-06-20 14:29","25.8","2017-06-20 09:36","...","78","54","2017-06-20 14:40","2.8","182","9.2","177","2017-06-20 10:36","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1005.4","...","1007.8","2017-06-21 22:38","1003.7","2017-06-21 16:23","29.4","32.8","2017-06-21 11:03","27.3","2017-06-21 03:36","...","74","59","2017-06-21 11:01","3.2","185","10.3","231","2017-06-21 14:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1007.2","...","1008.8","2017-06-22 22:11","1005.8","2017-06-22 03:44","29.3","33.0","2017-06-22 11:02","26.4","2017-06-22 05:42","...","76","60","2017-06-22 11:26","2.6","181","8.4","262","2017-06-22 15:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1006.5","...","1008.1","2017-06-23 00:01","1005.0","2017-06-23 17:27","28.9","31.7","2017-06-23 12:31","26.3","2017-06-23 05:55","...","81","62","2017-06-23 12:41","2.0","242","10.9","287","2017-06-23 14:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1005.1","...","1006.5","2017-06-24 21:43","1003.4","2017-06-24 15:34","29.0","32.1","2017-06-24 10:52","25.7","2017-06-24 05:12","...","79","62","2017-06-24 10:45","2.7","146","10.0","238","2017-06-24 15:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1005.7","...","1007.4","2017-06-25 23:10","1004.5","2017-06-25 15:55","29.3","31.8","2017-06-25 12:22","26.9","2017-06-25 05:01","...","76","62","2017-06-25 12:27","3.0","179","8.6","265","2017-06-25 15:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1007.1","...","1008.7","2017-06-26 22:31","1005.8","2017-06-26 15:07","29.4","31.8","2017-06-26 13:22","27.5","2017-06-26 04:11","...","78","64","2017-06-26 11:10","3.0","162","9.3","236","2017-06-26 16:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1008.1","...","1010.0","2017-06-27 22:21","1006.8","2017-06-27 15:33","29.1","31.7","2017-06-27 14:10","26.8","2017-06-27 05:32","...","80","63","2017-06-27 14:30","2.1","258","8.1","272","2017-06-27 13:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1008.3","...","1009.6","2017-06-28 22:11","1006.9","2017-06-28 16:27","29.3","32.3","2017-06-28 14:22","27.0","2017-06-28 05:40","...","79","62","2017-06-28 15:39","1.8","206","7.2","277","2017-06-28 14:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1008.0","...","1009.2","2017-06-30 00:00","1006.6","2017-06-29 15:05","29.0","32.5","2017-06-29 11:08","25.9","2017-06-29 16:40","...","76","53","2017-06-29 15:12","1.5","355","10.4","165","2017-06-29 16:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1007.0","...","1008.3","2017-07-01 00:00","1004.7","2017-06-30 15:52","28.0","33.4","2017-06-30 12:07","24.3","2017-06-30 16:34","...","78","54","2017-06-30 12:03","1.9","270","12.2","179","2017-06-30 16:27","8.5","...","...","","...","","...","...","...","...","...","...","","..."
