"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1016.9","...","1018.6","2019-04-01 09:35","1015.7","2019-04-01 16:58","18.4","20.5","2019-04-01 13:33","16.7","2019-04-02 00:00","...","80","72","2019-04-01 14:58","1.8","15","7.7","8","2019-04-01 10:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1015.5","...","1017.8","2019-04-02 09:51","1013.0","2019-04-02 15:17","20.8","26.3","2019-04-02 13:33","16.2","2019-04-02 01:42","...","82","60","2019-04-02 13:33","1.3","80","7.5","8","2019-04-02 15:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1014.8","...","1017.3","2019-04-03 08:41","1012.6","2019-04-03 15:24","21.8","25.7","2019-04-03 12:16","19.5","2019-04-03 06:02","...","83","65","2019-04-03 12:21","2.2","18","10.9","10","2019-04-03 16:31","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1013.5","...","1015.2","2019-04-04 10:15","1011.1","2019-04-04 15:50","21.7","25.9","2019-04-04 15:25","19.2","2019-04-04 06:12","...","85","70","2019-04-04 15:26","1.8","5","7.8","10","2019-04-04 18:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1011.0","...","1013.4","2019-04-06 00:00","1008.8","2019-04-05 16:02","22.3","26.5","2019-04-05 15:37","19.7","2019-04-05 02:12","...","84","64","2019-04-05 15:23","1.4","24","8.0","7","2019-04-05 14:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1010.8","...","1012.4","2019-04-06 09:59","1008.9","2019-04-06 17:12","23.3","27.3","2019-04-06 11:15","19.4","2019-04-06 05:21","...","81","60","2019-04-06 14:02","1.4","179","8.2","331","2019-04-06 12:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1010.4","...","1011.8","2019-04-07 09:34","1008.9","2019-04-07 15:51","24.4","28.1","2019-04-07 12:54","20.2","2019-04-07 05:20","...","80","60","2019-04-07 13:05","2.0","168","6.7","321","2019-04-07 12:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1010.3","...","1011.8","2019-04-08 10:02","1008.9","2019-04-08 15:48","25.2","28.9","2019-04-08 13:27","21.7","2019-04-08 05:22","...","78","53","2019-04-08 13:27","1.7","277","5.8","318","2019-04-08 11:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1009.1","...","1011.1","2019-04-10 00:00","1006.7","2019-04-09 16:06","26.4","30.8","2019-04-09 13:42","22.7","2019-04-09 06:40","...","81","61","2019-04-09 13:38","3.0","235","11.4","234","2019-04-09 14:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1009.1","...","1010.5","2019-04-10 10:37","1006.7","2019-04-10 16:27","25.7","28.5","2019-04-10 12:55","23.1","2019-04-10 05:56","...","84","61","2019-04-10 14:46","2.2","22","7.8","294","2019-04-10 09:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1008.9","...","1011.6","2019-04-11 21:02","1006.9","2019-04-11 14:24","24.6","30.1","2019-04-11 12:42","20.5","2019-04-11 23:46","...","81","58","2019-04-11 11:27","2.6","7","10.3","268","2019-04-11 13:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1011.9","...","1014.9","2019-04-12 22:22","1010.0","2019-04-12 02:16","22.1","25.9","2019-04-12 13:45","19.0","2019-04-12 05:52","...","77","63","2019-04-12 11:53","2.6","13","9.5","14","2019-04-12 15:05","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1012.3","...","1014.2","2019-04-13 10:18","1010.5","2019-04-13 01:48","23.1","28.6","2019-04-13 13:02","19.5","2019-04-13 03:12","...","82","59","2019-04-13 13:02","1.9","81","9.8","6","2019-04-13 14:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
